contract name,last traded,strike,last,bid,ask,change,chang%,Volume,Open Int.,Implied Vol,expiry
AAPL200619C00280000-18,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-19,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-20,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-21,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-22,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-23,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-24,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-25,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-26,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-27,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-28,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-29,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-30,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-31,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-32,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-33,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-34,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-35,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-36,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-37,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-38,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-39,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-40,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-41,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-42,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-43,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-44,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00280000-45,5/4/19 1:26,280,3.45,3.35,3.5,0.23000002,7.1428576,0,911,0.225349543,6/19/20
AAPL200619C00290000,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-1,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-2,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-3,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-4,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-5,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-6,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-7,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-8,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-9,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-10,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-11,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-12,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-13,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-14,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-15,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-16,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-17,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-18,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-19,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-20,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-21,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-22,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-23,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-24,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-25,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-26,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-27,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-28,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-29,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-30,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-31,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-32,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-33,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-34,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-35,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-36,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-37,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-38,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-39,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-40,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-41,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-42,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-43,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-44,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00290000-45,5/3/19 23:30,290,2.51,2.51,2.75,0.25,11.061947,0,796,0.228126615,6/19/20
AAPL200619C00300000,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-1,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-2,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-3,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-4,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-5,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-6,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-7,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-8,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-9,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-10,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-11,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-12,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-13,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-14,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-15,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-16,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-17,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-18,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-19,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-20,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-21,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-22,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-23,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-24,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-25,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-26,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-27,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-28,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-29,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-30,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-31,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-32,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-33,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-34,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-35,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-36,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-37,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-38,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-39,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-40,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-41,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-42,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-43,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-44,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00300000-45,5/4/19 0:56,300,1.85,1.86,1.94,0.07000005,3.9325874,0,7441,0.224800233,6/19/20
AAPL200619C00310000,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-1,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-2,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-3,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-4,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-5,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-6,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-7,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-8,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-9,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-10,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-11,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-12,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-13,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-14,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-15,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-16,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-17,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-18,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-19,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-20,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-21,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-22,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-23,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-24,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-25,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-26,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-27,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-28,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-29,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-30,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-31,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-32,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-33,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-34,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-35,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-36,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-37,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-38,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-39,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-40,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-41,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-42,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-43,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-44,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00310000-45,5/3/19 22:57,310,1.39,1.39,1.46,0.049999952,3.7313397,0,1566,0.225532647,6/19/20
AAPL200619C00320000,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-1,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-2,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-3,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-4,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-5,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-6,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-7,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-8,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-9,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-10,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-11,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-12,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-13,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-14,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-15,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-16,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-17,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-18,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-19,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-20,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-21,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-22,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-23,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-24,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-25,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-26,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-27,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-28,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-29,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-30,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-31,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-32,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-33,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-34,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-35,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-36,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-37,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-38,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-39,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-40,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-41,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-42,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-43,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-44,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00320000-45,5/4/19 1:22,320,1.05,1.04,1.11,0.18999994,22.093016,0,718,0.226753338,6/19/20
AAPL200619C00330000,5/3/19 22:36,330,0.8,0.78,0.85,-0.060000002,-6.9767447,0,812,0.228157133,6/19/20
AAPL200619C00330000-1,5/3/19 22:36,330,0.8,0.78,0.85,-0.060000002,-6.9767447,0,812,0.228157133,6/19/20
AAPL200619C00330000-2,5/3/19 22:36,330,0.8,0.78,0.85,-0.060000002,-6.9767447,0,812,0.228157133,6/19/20
AAPL200619C00330000-3,5/3/19 22:36,330,0.8,0.78,0.85,-0.060000002,-6.9767447,0,812,0.228157133,6/19/20
